SiteVisit_ID,sDate,SITEID,Project,Notes,FishSampleType,FI_Shocker_Voltage,DateAdded,AddedBy,LastEdit_by,LastEdit_date,SiteVisit_ID_Legacy,SiteVisit_ID_New
1985-07-02_F_2F089,1985-07-02 00:00:00,2F089,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-02-2F089,1985-07-02_F_2F089
1985-07-03_F_2F047,1985-07-03 00:00:00,2F047,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-03-2F047,1985-07-03_F_2F047
1985-07-03_F_2F048,1985-07-03 00:00:00,2F048,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-03-2F048,1985-07-03_F_2F048
1985-07-03_F_2F053,1985-07-03 00:00:00,2F053,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-03-2F053,1985-07-03_F_2F053
1985-07-03_F_2F090,1985-07-03 00:00:00,2F090,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-03-2F090,1985-07-03_F_2F090
1985-07-08_F_3F018,1985-07-08 00:00:00,3F018,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-08-3F018,1985-07-08_F_3F018
1985-07-08_F_3F019,1985-07-08 00:00:00,3F019,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-08-3F019,1985-07-08_F_3F019
1985-07-08_F_3F020,1985-07-08 00:00:00,3F020,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-08-3F020,1985-07-08_F_3F020
1985-07-09_F_3F045,1985-07-09 00:00:00,3F045,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-09-3F045,1985-07-09_F_3F045
1985-07-09_F_3F046,1985-07-09 00:00:00,3F046,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-09-3F046,1985-07-09_F_3F046
1985-07-09_F_3F084,1985-07-09 00:00:00,3F084,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-09-3F084,1985-07-09_F_3F084
1985-07-10_F_3F078,1985-07-10 00:00:00,3F078,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-10-3F078,1985-07-10_F_3F078
1985-07-10_F_3F079,1985-07-10 00:00:00,3F079,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-10-3F079,1985-07-10_F_3F079
1985-07-10_F_3F080,1985-07-10 00:00:00,3F080,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-10-3F080,1985-07-10_F_3F080
1985-07-11_F_3F041,1985-07-11 00:00:00,3F041,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-11-3F041,1985-07-11_F_3F041
1985-07-11_F_3F042,1985-07-11 00:00:00,3F042,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-11-3F042,1985-07-11_F_3F042
1985-07-15_F_3F044,1985-07-15 00:00:00,3F044,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-15-3F044,1985-07-15_F_3F044
1985-07-15_F_3F085,1985-07-15 00:00:00,3F085,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-15-3F085,1985-07-15_F_3F085
1985-07-16_F_2F064,1985-07-16 00:00:00,2F064,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-16-2F064,1985-07-16_F_2F064
1985-07-16_F_3F043,1985-07-16 00:00:00,3F043,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-16-3F043,1985-07-16_F_3F043
1985-07-17_F_2F054,1985-07-17 00:00:00,2F054,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-17-2F054,1985-07-17_F_2F054
1985-07-17_F_2F055,1985-07-17 00:00:00,2F055,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-17-2F055,1985-07-17_F_2F055
1985-07-18_F_2F036,1985-07-18 00:00:00,2F036,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-18-2F036,1985-07-18_F_2F036
1985-07-18_F_2F037,1985-07-18 00:00:00,2F037,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-18-2F037,1985-07-18_F_2F037
1985-07-22_F_2F072_1,1985-07-22 00:00:00,2F072_1,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-22-2F072_1,1985-07-22_F_2F072_1
1985-07-22_F_2F073,1985-07-22 00:00:00,2F073,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-22-2F073,1985-07-22_F_2F073
1985-07-22_F_2F074,1985-07-22 00:00:00,2F074,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-22-2F074,1985-07-22_F_2F074
1985-07-23_F_2F075,1985-07-23 00:00:00,2F075,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-23-2F075,1985-07-23_F_2F075
1985-07-23_F_2F076,1985-07-23 00:00:00,2F076,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-23-2F076,1985-07-23_F_2F076
1985-07-25_F_2F015,1985-07-25 00:00:00,2F015,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-25-2F015,1985-07-25_F_2F015
1985-07-29_F_2F092,1985-07-29 00:00:00,2F092,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-29-2F092,1985-07-29_F_2F092
1985-07-29_F_2F093,1985-07-29 00:00:00,2F093,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-29-2F093,1985-07-29_F_2F093
1985-07-29_F_2F134,1985-07-29 00:00:00,2F134,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-29-2F134,1985-07-29_F_2F134
1985-07-30_F_2F135,1985-07-30 00:00:00,2F135,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-30-2F135,1985-07-30_F_2F135
1985-07-31_F_2F091,1985-07-31 00:00:00,2F091,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-31-2F091,1985-07-31_F_2F091
1985-07-31_F_2F136,1985-07-31 00:00:00,2F136,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-07-31-2F136,1985-07-31_F_2F136
1985-08-01_F_2F009,1985-08-01 00:00:00,2F009,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-01-2F009,1985-08-01_F_2F009
1985-08-01_F_2F010,1985-08-01 00:00:00,2F010,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-01-2F010,1985-08-01_F_2F010
1985-08-01_F_2F011,1985-08-01 00:00:00,2F011,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-01-2F011,1985-08-01_F_2F011
1985-08-02_F_2F016,1985-08-02 00:00:00,2F016,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-02-2F016,1985-08-02_F_2F016
1985-08-02_F_2F017,1985-08-02 00:00:00,2F017,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-02-2F017,1985-08-02_F_2F017
1985-08-05_F_1F030,1985-08-05 00:00:00,1F030,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-05-1F030,1985-08-05_F_1F030
1985-08-05_F_1F031,1985-08-05 00:00:00,1F031,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-05-1F031,1985-08-05_F_1F031
1985-08-07_F_2F038,1985-08-07 00:00:00,2F038,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-07-2F038,1985-08-07_F_2F038
1985-08-07_F_2F039,1985-08-07 00:00:00,2F039,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-07-2F039,1985-08-07_F_2F039
1985-08-08_F_1F137,1985-08-08 00:00:00,1F137,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-08-1F137,1985-08-08_F_1F137
1985-08-08_F_1F138,1985-08-08 00:00:00,1F138,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-08-1F138,1985-08-08_F_1F138
1985-08-09_F_2F139,1985-08-09 00:00:00,2F139,FISH,<Fish>,QUAL,,2001-06-05 17:54:16,,,,1985-08-09-2F139,1985-08-09_F_2F139
1985-08-21_F_2F040,1985-08-21 00:00:00,2F040,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-21-2F040,1985-08-21_F_2F040
1985-08-29_F_2F142,1985-08-29 00:00:00,2F142,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1985-08-29-2F142,1985-08-29_F_2F142
1986-06-19_F_1F001,1986-06-19 00:00:00,1F001,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-06-19-1F001,1986-06-19_F_1F001
1986-06-30_F_1F006,1986-06-30 00:00:00,1F006,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-06-30-1F006,1986-06-30_F_1F006
1986-06-30_F_1F007,1986-06-30 00:00:00,1F007,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-06-30-1F007,1986-06-30_F_1F007
1986-06-30_F_1F008,1986-06-30 00:00:00,1F008,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-06-30-1F008,1986-06-30_F_1F008
1986-07-02_F_2F131,1986-07-02 00:00:00,2F131,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-02-2F131,1986-07-02_F_2F131
1986-07-02_F_2F140,1986-07-02 00:00:00,2F140,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-02-2F140,1986-07-02_F_2F140
1986-07-07_F_2F052,1986-07-07 00:00:00,2F052,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-07-2F052,1986-07-07_F_2F052
1986-07-07_F_2F071,1986-07-07 00:00:00,2F071,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-07-2F071,1986-07-07_F_2F071
1986-07-07_F_2F089,1986-07-07 00:00:00,2F089,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-07-2F089,1986-07-07_F_2F089
1986-07-08_F_2F053,1986-07-08 00:00:00,2F053,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-08-2F053,1986-07-08_F_2F053
1986-07-08_F_2F090,1986-07-08 00:00:00,2F090,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-08-2F090,1986-07-08_F_2F090
1986-07-08_F_2F139,1986-07-08 00:00:00,2F139,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-08-2F139,1986-07-08_F_2F139
1986-07-09_F_2F094,1986-07-09 00:00:00,2F094,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-09-2F094,1986-07-09_F_2F094
1986-07-09_F_2F095,1986-07-09 00:00:00,2F095,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-09-2F095,1986-07-09_F_2F095
1986-07-09_F_2F096,1986-07-09 00:00:00,2F096,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-09-2F096,1986-07-09_F_2F096
1986-07-10_F_2F119,1986-07-10 00:00:00,2F119,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-10-2F119,1986-07-10_F_2F119
1986-07-10_F_2F120,1986-07-10 00:00:00,2F120,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-10-2F120,1986-07-10_F_2F120
1986-07-10_F_2F121,1986-07-10 00:00:00,2F121,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-10-2F121,1986-07-10_F_2F121
1986-07-11_F_1F116,1986-07-11 00:00:00,1F116,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-11-1F116,1986-07-11_F_1F116
1986-07-11_F_1F117,1986-07-11 00:00:00,1F117,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-11-1F117,1986-07-11_F_1F117
1986-07-14_F_2F110,1986-07-14 00:00:00,2F110,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-14-2F110,1986-07-14_F_2F110
1986-07-14_F_2F111,1986-07-14 00:00:00,2F111,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-14-2F111,1986-07-14_F_2F111
1986-07-14_F_2F112,1986-07-14 00:00:00,2F112,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-14-2F112,1986-07-14_F_2F112
1986-07-15_F_2F113_1,1986-07-15 00:00:00,2F113_1,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-15-2F113_1,1986-07-15_F_2F113_1
1986-07-15_F_2F114,1986-07-15 00:00:00,2F114,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-15-2F114,1986-07-15_F_2F114
1986-07-15_F_2F115,1986-07-15 00:00:00,2F115,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-15-2F115,1986-07-15_F_2F115
1986-07-17_F_2F029,1986-07-17 00:00:00,2F029,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-17-2F029,1986-07-17_F_2F029
1986-07-17_F_2F129,1986-07-17 00:00:00,2F129,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-17-2F129,1986-07-17_F_2F129
1986-07-17_F_2F130,1986-07-17 00:00:00,2F130,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-17-2F130,1986-07-17_F_2F130
1986-07-18_F_2F122,1986-07-18 00:00:00,2F122,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-18-2F122,1986-07-18_F_2F122
1986-07-23_F_3F023,1986-07-23 00:00:00,3F023,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-23-3F023,1986-07-23_F_3F023
1986-07-23_F_3F101,1986-07-23 00:00:00,3F101,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-23-3F101,1986-07-23_F_3F101
1986-07-30_F_3F123,1986-07-30 00:00:00,3F123,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-30-3F123,1986-07-30_F_3F123
1986-07-30_F_3F124,1986-07-30 00:00:00,3F124,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-30-3F124,1986-07-30_F_3F124
1986-07-30_F_3F125,1986-07-30 00:00:00,3F125,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-30-3F125,1986-07-30_F_3F125
1986-07-31_F_3F021,1986-07-31 00:00:00,3F021,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-31-3F021,1986-07-31_F_3F021
1986-07-31_F_3F022,1986-07-31 00:00:00,3F022,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-31-3F022,1986-07-31_F_3F022
1986-07-31_F_3F097,1986-07-31 00:00:00,3F097,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-07-31-3F097,1986-07-31_F_3F097
1986-08-07_F_3F107,1986-08-07 00:00:00,3F107,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-07-3F107,1986-08-07_F_3F107
1986-08-07_F_3F108,1986-08-07 00:00:00,3F108,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-07-3F108,1986-08-07_F_3F108
1986-08-07_F_3F109,1986-08-07 00:00:00,3F109,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-07-3F109,1986-08-07_F_3F109
1986-08-08_F_3F025,1986-08-08 00:00:00,3F025,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-08-3F025,1986-08-08_F_3F025
1986-08-08_F_3F026,1986-08-08 00:00:00,3F026,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-08-3F026,1986-08-08_F_3F026
1986-08-12_F_3F143,1986-08-12 00:00:00,3F143,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-12-3F143,1986-08-12_F_3F143
1986-08-12_F_3F144,1986-08-12 00:00:00,3F144,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-12-3F144,1986-08-12_F_3F144
1986-08-15_F_1F118,1986-08-15 00:00:00,1F118,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-15-1F118,1986-08-15_F_1F118
1986-08-25_F_3F102,1986-08-25 00:00:00,3F102,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-25-3F102,1986-08-25_F_3F102
1986-08-25_F_3F103,1986-08-25 00:00:00,3F103,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1986-08-25-3F103,1986-08-25_F_3F103
1987-06-17_F_2F071,1987-06-17 00:00:00,2F071,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-17-2F071,1987-06-17_F_2F071
1987-06-17_F_2F089,1987-06-17 00:00:00,2F089,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-17-2F089,1987-06-17_F_2F089
1987-06-25_F_2F053,1987-06-25 00:00:00,2F053,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-25-2F053,1987-06-25_F_2F053
1987-06-25_F_2F090,1987-06-25 00:00:00,2F090,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-25-2F090,1987-06-25_F_2F090
1987-06-25_F_2F139,1987-06-25 00:00:00,2F139,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-25-2F139,1987-06-25_F_2F139
1987-06-29_F_3F018,1987-06-29 00:00:00,3F018,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-29-3F018,1987-06-29_F_3F018
1987-06-29_F_3F019,1987-06-29 00:00:00,3F019,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-29-3F019,1987-06-29_F_3F019
1987-06-29_F_3F020,1987-06-29 00:00:00,3F020,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-29-3F020,1987-06-29_F_3F020
1987-06-30_F_3F041,1987-06-30 00:00:00,3F041,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-30-3F041,1987-06-30_F_3F041
1987-06-30_F_3F042,1987-06-30 00:00:00,3F042,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-30-3F042,1987-06-30_F_3F042
1987-06-30_F_3F043,1987-06-30 00:00:00,3F043,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-06-30-3F043,1987-06-30_F_3F043
1987-07-02_F_2F052,1987-07-02 00:00:00,2F052,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-02-2F052,1987-07-02_F_2F052
1987-07-06_F_3F044,1987-07-06 00:00:00,3F044,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-06-3F044,1987-07-06_F_3F044
1987-07-06_F_3F045,1987-07-06 00:00:00,3F045,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-06-3F045,1987-07-06_F_3F045
1987-07-07_F_3F046,1987-07-07 00:00:00,3F046,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-07-3F046,1987-07-07_F_3F046
1987-07-07_F_3F084,1987-07-07 00:00:00,3F084,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-07-3F084,1987-07-07_F_3F084
1987-07-07_F_3F085,1987-07-07 00:00:00,3F085,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-07-3F085,1987-07-07_F_3F085
1987-07-09_F_2F059,1987-07-09 00:00:00,2F059,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-09-2F059,1987-07-09_F_2F059
1987-07-09_F_2F060,1987-07-09 00:00:00,2F060,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-09-2F060,1987-07-09_F_2F060
1987-07-10_F_2F032,1987-07-10 00:00:00,2F032,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-10-2F032,1987-07-10_F_2F032
1987-07-10_F_2F033,1987-07-10 00:00:00,2F033,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-10-2F033,1987-07-10_F_2F033
1987-07-10_F_2F034,1987-07-10 00:00:00,2F034,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-10-2F034,1987-07-10_F_2F034
1987-07-13_F_3F086,1987-07-13 00:00:00,3F086,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-13-3F086,1987-07-13_F_3F086
1987-07-13_F_3F087,1987-07-13 00:00:00,3F087,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-13-3F087,1987-07-13_F_3F087
1987-07-14_F_2F015,1987-07-14 00:00:00,2F015,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-14-2F015,1987-07-14_F_2F015
1987-07-14_F_2F016,1987-07-14 00:00:00,2F016,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-14-2F016,1987-07-14_F_2F016
1987-07-14_F_2F017,1987-07-14 00:00:00,2F017,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-14-2F017,1987-07-14_F_2F017
1987-07-15_F_2F054,1987-07-15 00:00:00,2F054,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-15-2F054,1987-07-15_F_2F054
1987-07-15_F_2F055,1987-07-15 00:00:00,2F055,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-15-2F055,1987-07-15_F_2F055
1987-07-20_F_3F078,1987-07-20 00:00:00,3F078,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-20-3F078,1987-07-20_F_3F078
1987-07-20_F_3F079,1987-07-20 00:00:00,3F079,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-20-3F079,1987-07-20_F_3F079
1987-07-20_F_3F080,1987-07-20 00:00:00,3F080,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-20-3F080,1987-07-20_F_3F080
1987-07-21_F_2F009,1987-07-21 00:00:00,2F009,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-21-2F009,1987-07-21_F_2F009
1987-07-21_F_2F010,1987-07-21 00:00:00,2F010,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-21-2F010,1987-07-21_F_2F010
1987-07-21_F_2F011,1987-07-21 00:00:00,2F011,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-21-2F011,1987-07-21_F_2F011
1987-07-22_F_2F062,1987-07-22 00:00:00,2F062,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-22-2F062,1987-07-22_F_2F062
1987-07-22_F_2F064,1987-07-22 00:00:00,2F064,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-22-2F064,1987-07-22_F_2F064
1987-07-22_F_2F065,1987-07-22 00:00:00,2F065,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-22-2F065,1987-07-22_F_2F065
1987-07-24_F_2F047,1987-07-24 00:00:00,2F047,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-24-2F047,1987-07-24_F_2F047
1987-07-24_F_2F048,1987-07-24 00:00:00,2F048,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-24-2F048,1987-07-24_F_2F048
1987-07-24_F_2F069,1987-07-24 00:00:00,2F069,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-24-2F069,1987-07-24_F_2F069
1987-07-27_F_2F091,1987-07-27 00:00:00,2F091,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-27-2F091,1987-07-27_F_2F091
1987-07-27_F_2F135,1987-07-27 00:00:00,2F135,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-27-2F135,1987-07-27_F_2F135
1987-07-28_F_2F072_1,1987-07-28 00:00:00,2F072_1,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-28-2F072_1,1987-07-28_F_2F072_1
1987-07-28_F_2F073,1987-07-28 00:00:00,2F073,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-28-2F073,1987-07-28_F_2F073
1987-07-28_F_2F074,1987-07-28 00:00:00,2F074,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-28-2F074,1987-07-28_F_2F074
1987-07-29_F_2F075,1987-07-29 00:00:00,2F075,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-29-2F075,1987-07-29_F_2F075
1987-07-29_F_2F076,1987-07-29 00:00:00,2F076,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-29-2F076,1987-07-29_F_2F076
1987-07-31_F_2F092,1987-07-31 00:00:00,2F092,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-31-2F092,1987-07-31_F_2F092
1987-07-31_F_2F136,1987-07-31 00:00:00,2F136,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-07-31-2F136,1987-07-31_F_2F136
1987-08-03_F_2F035,1987-08-03 00:00:00,2F035,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-03-2F035,1987-08-03_F_2F035
1987-08-03_F_2F036,1987-08-03 00:00:00,2F036,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-03-2F036,1987-08-03_F_2F036
1987-08-03_F_2F063,1987-08-03 00:00:00,2F063,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-03-2F063,1987-08-03_F_2F063
1987-08-04_F_2F037,1987-08-04 00:00:00,2F037,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-04-2F037,1987-08-04_F_2F037
1987-08-05_F_2F067,1987-08-05 00:00:00,2F067,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-05-2F067,1987-08-05_F_2F067
1987-08-05_F_2F068,1987-08-05 00:00:00,2F068,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-05-2F068,1987-08-05_F_2F068
1987-08-06_F_1F056,1987-08-06 00:00:00,1F056,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-06-1F056,1987-08-06_F_1F056
1987-08-06_F_1F057,1987-08-06 00:00:00,1F057,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-06-1F057,1987-08-06_F_1F057
1987-08-06_F_1F058,1987-08-06 00:00:00,1F058,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-06-1F058,1987-08-06_F_1F058
1987-08-07_F_2F093,1987-08-07 00:00:00,2F093,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-07-2F093,1987-08-07_F_2F093
1987-08-07_F_2F134,1987-08-07 00:00:00,2F134,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-07-2F134,1987-08-07_F_2F134
1987-08-10_F_1F030,1987-08-10 00:00:00,1F030,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-10-1F030,1987-08-10_F_1F030
1987-08-10_F_1F031,1987-08-10 00:00:00,1F031,FISH,<Fish>,QUAL,,2001-06-05 17:51:02,,,,1987-08-10-1F031,1987-08-10_F_1F031
